id,category,pdf,page,char_count,comet_qe,labse_cos,bertscore_xlmr_f1,source_en,target_es
7d87e8e34fe2fe58,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,92,0.8824,0.9522,0.9222,WARNING ! – READ SECTION 1.0 OF THIS MANUAL CAREFULLY BEFORE USING THIS EQUIPMENT APPARATUS.,¡ATENCIÓN! – LEA CUIDADOSAMENTE LA SECCIÓN 1.0 DE ESTE MANUAL ANTES DE UTILIZAR ESTE APARATO.
93e01b81cfacb0a3,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,252,0.7786,0.9476,0.9010,Check that the Inner Lens is in place and correctly seated within the Inner Lens Gasket Ensure that the protective removable covers are removed from each side of both the Inner Lens and Intermediate Lens before using the Supplied Air Respirator Helmet.,Compruebe que la lámina interior está colocada y correctamente insertada dentro de la junta lámina interior. Asegúrese de que las cubiertas protectoras extraíbles se retiren de cada lado de la lente lámina interior y de la lente intermedia antes de utilizar el casco de casco de respiración de aire suministrado.
90138d6a4f8c113a,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,82,0.8707,0.9171,0.9150,NOTE: THE PROTECTIVE COVERS ON THE INTERMEDIATE & INNER LENSES MAY BE TRANSPARENT.,NOTA: LAS CUBIERTAS PROTECTORAS DE LAS LENTES INTERMEDIAS E INTERNAS PUEDEN SER TRANSPARENTES.
afb2ac38d46d551c,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,78,0.6419,0.9321,0.9153,WARNING ! – THESE LENSES HAVE NOT BEEN COATED WITH ANY ANTI-FOGGING COMPOUNDS.,¡ATENCIÓN! – ESTAS LENTES NO HAN SIDO RECUBIERTAS CON NINGÚN COMPUESTO ANTI-FOGGING.
5a4a48587dda46b3,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,110,0.6017,0.8727,0.8887,DO NOT USE THE SUPPLIED AIR RESPIRATOR HELMET IF THE OPERATORS INNER / INTERMEDIATE LENS LENS PROTECTIVE COVER,NO UTILICE EL CASCO DE RESPIRACIÓN DE AIRE SUMINISTRADO SI EL OPERADOR CUBRE LA PROTECCIÓN DE LA LENTE INTERNA O INTERMEDIA.
8d95531eab7fa101,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,81,0.7732,0.8399,0.8765,PRODUCT OPERATING MANUAL VISION IS IMPAIRED IN ANY WAY DUE TO MISTING OR FOGGING.,LA VISIÓN DEL MANUAL DE FUNCIONAMIENTO DEL PRODUCTO SE VE AFECTADA DE CUALQUIER MANERA DEBIDO A LA NIEBLA O AL HUMO.
7c4dd69098c54878,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,226,0.6964,0.9212,0.9010,"Check that both the Tear Off Outer Lens and Intermediate Lens are in place and correctly located in the Window Frame assembly, and that the Window Frame is securely latched in the closed position against the Inner Lens Gasket.","Compruebe que tanto la lámina exterior de quiebre como el objetivo intermedio estén colocados y ubicados correctamente en el conjunto de marcos de ventanas, y que el marco de ventana s esté firmemente cerrado en la posición de cierre contra la junta lámina interior."
aa9947a57f889b48,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,172,0.7601,0.9030,0.9020,"WARNING THE SUPPLIED AIR RESPIRATOR HELMET LENSES ARE DESIGNED FOR OPERATOR PROTECTION AGAINST REBOUNDING ABRASIVE PARTICLES, AND CONFORM TO EN166:2001 PER TABLE 7 CLASS B.","ADVERTENCIA: LAS LENTES DE RESPIRACIÓN DE AIRE SUMINISTRADAS AL CASCO ESTÁN DISEÑADAS PARA LA PROTECCIÓN DEL OPERADOR CONTRA PARTÍCULAS ABRASIVAS DE REBOTE, Y SE AJUSTAN A EN166:2001 SEGÚN LA TABLA 7, CLASE B."
14d2e80d772e17c5,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,219,0.8199,0.9248,0.9090,"Check that both the Inner Collar and Outer Cape are in place, and that the rubber Sealing Band is correctly positioned to provide a seal around the full circumference of the bottom of the Supplied Air Respirator Helmet.",Comprueba que tanto el Collar Interior como la capa exterior estén en su lugar y que la banda de goma de caucho esté correctamente posicionada para proporcionar un sello alrededor de la circunferencia completa de la parte inferior del casco del respirador de aire suministrado.
ac777df3f0256fbf,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,151,0.7152,0.8971,0.8960,Ensure that the Sealing Band is tucked under the molded rim of the Supplied Air Respirator Helmet shell and over the top of the Outer Cape press studs.,Asegúrese de que la banda de goma esté metida bajo el borde moldeado del casco del respirador de aire suministrado y sobre la parte superior de los tacos de prensa de la capa externa.
59131cd21cf84587,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,83,0.8013,0.9287,0.9168,Ensure the sealing O-Ring is correctly located in the groove above the press studs.,Asegúrese de que el O-Ring de sellado esté correctamente situado en la ranura por encima de los tacos de presión.
de7eced11c13b838,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,217,0.6970,0.9121,0.8900,"Carefully fit the sealing washer to one end of the Breathing Tube, and attach it to the Air Entry Fitting on the rear of the Supplied Air Respirator Helmet, by screwing the hose end fitting in the clockwise direction.","Ajustar cuidadosamente la lavadora de sellado a un extremo del tubo respirador, y fijarlo a la instalación de entrada de aire en la parte trasera del casco del respirador de aire suministrado, atornillando el ajuste final de la manguera en la dirección de las agujas del reloj."
50b0911ff5199576,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,59,0.7605,0.8918,0.9036,Ensure that the hose end fitting is secured and hand tight.,Asegúrese de que el ajuste final de la manguera esté asegurado y apretado a mano.
2401a978a4da0b5a,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,173,0.7738,0.8743,0.8779,"NOTE: NEVER LIFT AND/OR CARRY THE SUPPLIED AIR RESPIRATOR HELMET ASSEMBLY BY THE BREATHING TUBE, AS DAMAGE TO THE SUPPLIED AIR RESPIRATOR HELMET OR BREATHING TUBE MAY OCCUR.","NOTA: NUNCA LEVANTE NI LLEVE EL CASCO DE RESPIRACIÓN DE AIRE SUMINISTRADO NI EL TUBO RESPIRADOR DEL MISMO, YA QUE PUEDE OCASIONARSE DAÑO EN EL CASCO DE RESPIRACIÓN O EN EL TUBO RESPIRADOR."
859082e190afe4ef,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,96,0.6374,0.7083,0.8672,ONLY USE THE STRAP HANDLE ASSEMBLY PROVIDED CARRY/LIFT/STORE THE SUPPLIED AIR RESPIRATOR HELMET.,"UTILICE SOLO EL CONJUNTO DE LA CORREA DE LA MANIJA PROPORCIONADO PARA LLEVAR, LEVANTAR Y ALMACENAR EL CASCO DEL RESPIRADOR DE AIRE SUMINISTRADO."
aeffd5e457924c3b,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,73,0.7436,0.8091,0.9020,The Supplied Air Respirator Helmet is now set up and ready for operation.,"El respirador de aire suministrado, casco, está configurado y listo para funcionar."
e6fdff26a99d8b83,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,6,247,0.7900,0.9477,0.9179,"PRODUCT OPERATING MANUAL OPERATING INSTRUCTIONS Ensure that the Supplied Air Respirator Helmet has been set up and checked as detailed in Section 4.0 of this manual, and that the breathing air is supplied as detailed in Section 3.0 of this manual.","INSTRUCCIONES DE OPERACIÓN DEL PRODUCTO Asegúrese de que el respirador de aire suministrado casco se ha configurado y comprobado según se detalla en la sección 4.0 de este manual, y que el aire respirable se suministra como se detalla en la sección 3.0 de este manual."
afaaa057608afee1,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,6,248,0.6542,0.9229,0.8928,"Carefully fit the second sealing washer to the opposite end of the Breathing Tube, and attach it either to the alternate Air Flow Controller, Air Cooling Controller or Climate Controller, by screwing the hose end fitting in the clockwise direction.","Ajustar cuidadosamente la segunda arandela de sellado al extremo opuesto del tubo respirador , y conectarla al controlador de flujo de aire alternativo cooler de casco o al controlador climático, atornillando el extremo de la manguera en la dirección de las agujas del reloj."
7eedad37d125b3d8,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,6,83,0.8714,0.9607,0.9369,Refer to Operating Manual ZVP-PC-0041-01 for further details on the Breathing Tube.,Consulte el Manual de operaciones ZVP-PC-0041-01 para más detalles sobre el tubo respirador .
8a06a043541f81f2,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,6,282,0.7168,0.9151,0.9106,"Attach the Respirator Compressed Airline Hose to one of the alternate controllers, Air Flow Controller/Air Cooling Controller/Climate Controller, ensuring that the Respirator Compressed Airline Hose is in accordance with the lengths shown in the table in Section 3.2 of this manual.","Coloque la manguera de la línea aérea comprimida del respirador a uno de los controladores alternativos: Controlador de Flujo de Aire/cooler de casco/Controlador de Clima, asegurándose de que la manguera de la línea aérea comprimida del respirador esté de acuerdo con las longitudes mostradas en la tabla de la sección 3.2 de este manual."
eaeb80711392775b,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,6,218,0.6850,0.9248,0.9045,"Connect the male end Quick Disconnect coupling on the Respirator Compressed Airline Hose to the respirator airline filter assembly, ensuring that the breathing air quality is as specified in Section 3.3 of this manual.","Conecte el acoplamiento de desconexión rápida del extremo macho en la manguera de la línea aérea comprimida del respirador al conjunto filtro operario , asegurando que la calidad del aire respirable sea como se especifica en la sección 3.3 de este manual."
6b59e75697b289ef,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,6,162,0.8299,0.9137,0.9089,the supply pressure and Respirator Compressed Airline Hose lengths have been set in accordance to the table in Section 3.2 the Air Flow Indicator will show GREEN.,La presión de suministro y las longitudes de mangueras de aire comprimido del respirador se han establecido de acuerdo con la tabla de la sección 3.2. El indicador de flujo de aire mostrará VERDE.
76c7462030f28495,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,6,349,0.7018,0.9283,0.8865,WARNING ! – NEVER EXCEED THE MAXIMUM SPECIFIED RESPIRATOR STIPULATED IN SECTION 3.2 BREATHING TUBE FITTING AIR CONTROL DEVICE RESPIRATOR COMPRESSED AIRLINE HOSE BREATHING TUBE AIR CONTROL DEVICE RESPIRATOR COMPRESSED AIRLINE HOSE RESPIRATOR AIRLINE FILTER AIR FLOW INDICATOR GREEN FOR ADEQUATE AIR FLOW AIR FLOW INDICATOR RED FOR INADEQUATE AIR FLOW,AVISO ! – NUNCA EXCEDA EL RESPIRADOR MÁXIMO ESPECIFICADO EN LA SECCIÓN 3.2 DEL TUBO RESPIRADOR INSTALACIÓN DEL DISPOSITIVO DE CONTROL DE AIRE RESPIRADOR MANGUERA AÉREA COMPRIMIDA TUBO RESPIRADOR DISPOSITIVO DE CONTROL DE AIRE RESPIRADOR MANGUERA AÉREA COMPRIMIDA FILTRO OPERARIO INDICADOR DE FLUJO DE AIRE VERDE PARA UN FLUJO DE AIRE ADECUADO INDICADOR DE FLUJO DE AIRE ROJO PARA UN FLUJO DE AIRE INSUFICIENTE
a62645b0e44f4c83,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,26,0.8637,0.9689,0.9173,PRODUCT OPERATING MANUAL !,MANUAL DE FUNCIONAMIENTO DEL PRODUCTO !
0cfdf9297fcbdedc,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,99,0.8154,0.8128,0.8921,WARNING ! – DO NOT USE THE SUPPLIED AIR RESPIRATOR HELMET IF THE AIR FLOW INDICATOR IS SHOWING RED.,ADVERTENCIA! NO UTILICE EL CASCO DE RESPIRACIÓN DE AIRE SUMINISTRADO SI EL INDICADOR DE FLUJO DE AIRE MUESTRA ROJO.
64448c8f8c28b0ec,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,238,0.7278,0.9386,0.9208,"The Cosmo Supplied Air Respirator Helmet is approved for use with the PanBlast™ 20m Respirator Compressed Airline Hose with Quick Disconnects Couplings: BAC-AF-PB-0071 which is supplied with conforming product markings, including CE Mark.","El Cosmo Supplied Air Respirator casco está aprobado para su uso con la manguera de aire comprimido respirador Panblast TM 20m con desconexión rápida Acoplamientos: BAC-AF-PB-0071, que se suministra con marcas de producto conformes, incluyendo la marca CE."
0a89b17b6c7c5086,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,147,0.8386,0.9220,0.9152,"The Respirator Compressed Airline Hose may be used in multiples of up to 80m (meters) long, as detailed in the table of Section 3.2 of this manual.","La manguera de aire comprimido del respirador puede utilizarse en múltiplos de hasta 80 metros de largo, como se detalla en la tabla de la sección 3.2 de este manual."
ff5ab37a2dba37c2,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,152,0.7962,0.9386,0.8974,"However, due to Respirator Compressed Airline Hose supply variations, there may be differences in airline hose markings and/or airline hose color tones.","Sin embargo, debido a las variaciones en el suministro de mangueras de aire comprimido para respirar, pueden haber diferencias en las marcas de las mangueras aéreas y/o en los tonos de color de la manguera de la aerolínea."
b88f2eb939317976,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,124,0.8770,0.8784,0.9303,This is normal and does not affect the performance of the product nor the information supplied in the table of Section 3.2 !,Esto es normal y no afecta el rendimiento del producto ni la información que figura en el cuadro de la sección 3.2.
b42c490b02fb4d84,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,167,0.6479,0.8570,0.8924,"WARNING ! – DUE TO THE NOISE LEVELS GENERATED ABRASIVE BLASTING EQUIPMENT, THE USE HEARING PROTECTION PLUGS RECOMMENDED WHEN USING THIS SUPPLIED AIR RESPIRATOR HELMET.","¡ATENCIÓN! – DEBIDO A LOS NIVELES DE RUIDO GENERADOS POR LOS EQUIPOS DE VOLADURA ABRASIVA, EL USO DE TAPONES DE PROTECCIÓN AUDITIVA RECOMENDADOS CUANDO SE UTILICE ESTE RESPIRADOR DE AIRE SUMINISTRADO Y CASCO ES NECESARIO."
6e4c00257a412776,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,116,0.7588,0.8190,0.8908,"NOTE: THE USAGE OF EAR PLUGS, EAR DEFENDERS SOUND ATTENUATING COMMUNICATING EQUIPMENT MAY RESULT ANY WARNING/ALARMS.","NOTA: EL USO DE TAPONES PARA LOS OÍDOS, PROTECTORES AUDITIVOS Y EQUIPO DE COMUNICACIÓN ATENUANTE DEL SONIDO PUEDE DAR LUGAR A CUALQUIER ADVERTENCIA O ALARMA."
dec43d959f83914d,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,137,0.8401,0.9188,0.9126,Invert the Supplied Air Respirator Helmet downwards and open the Inner Collar and lift the Supplied Air Respirator Helmet onto your head.,"Invierte el casco del respirador de aire suministrado hacia abajo y abre el collar interno, luego levanta el casco del respirador de aire suministrado sobre tu cabeza."
bfce686006ce6521,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,57,0.8317,0.8675,0.9174,Ensure that the Inner Collar fits snugly and comfortably.,Asegúrese de que el collar interior se ajuste cómodamente.
d05bf0ccca2062c8,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,144,0.7711,0.9260,0.9134,"Pull the Inner Collar & Outer Cape to its’ full extent, and connect the retaining clips located on either side of the Inner Collar & Outer Cape.","Tire del collar interno y capa exterior a su grado completo, y conecte los clips de retención situados a ambos lados del collar interno y capa exterior."
cd57530aaa35935b,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,160,0.6664,0.8947,0.9080,"Fit one of the alternate controllers, Air Flow Controller/Air Cooling Controller/Climate Controller belt around the waist and adjust for a firm fit as required.",Ajuste uno de los controladores alternativos: Controlador de Flujo de Aire/cooler de casco/Controlador de Clima alrededor de la cintura y ajustar para un ajuste firme según sea necesario.
fc57f65679016928,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,131,0.8567,0.9258,0.9109,It may be necessary for another person to assist the operator with fitting of the Supplied Air Respirator Helmet and belt assembly.,Puede ser necesario que otra persona asista al operador con el montaje del casco del respirador de aire suministrado y la montura del cinturón.
b98700f4ea0cc650,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,220,0.8506,0.9515,0.9287,OPERATING ADJUSTMENTS The alternate Air Flow Controller (BAC-AF-PB- 0036) allows the operator to increase or decrease the volume of air entering the Supplied Air Respirator Helmet by turning the regulator adjusting ring.,Ajustes de operación El controlador de flujo de aire alternativo (BAC-AF-PB- 0036) permite al operador aumentar o disminuir el volumen de aire que entra en el casco de respirador de aire suministrado girando el anillo de ajuste del regulador.
218658b2eac8a1e8,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,105,0.8846,0.9674,0.9389,Refer to Operating Manual ZVP-PC-0039-01 for further details on the operation of the Air Flow Controller.,Consulte el Manual de operaciones ZVP-PC-0039-01 para obtener más detalles sobre el funcionamiento del controlador de flujo de aire.
df2707f16c4f6ec2,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,287,0.7181,0.9268,0.9102,"NOTE: FOR OPTIMUM OPERATOR COMFORT WHILST UNDERTAKING ABRASIVE BLASTING, THE BAC-AF-PB-0036 AIR FLOW CONTROLLER THE RECOMMENDED CHOICE ALTERNATE CONTROLLER TO UTILIZE WITH THE COSMO SUPPLIED AIR RESPIRATOR HELMET SYSTEM WHEN AMBIENT OPERATING CONDITIONS MAY VARY BETWEEN +15ºC AND +30ºC.","NOTA: PARA UNA COMODIDAD ÓPTIMA DEL OPERADOR MIENTRAS REALIZA LA VOLADURA ABRASIVA, EL CONTROLADOR DE FLUJO DE AIRE BAC-AF-PB-0036 ES EL CONTROLADOR ALTERNATIVO RECOMENDADO PARA UTILIZAR CON EL RESPIRADOR DE AIRE SUMINISTRADO COSMO, SISTEMA DE CASCO, CUANDO LAS CONDICIONES DE FUNCIONAMIENTO AMBIENTE PUEDEN VARIAR ENTRE +15°C Y +30°C."
82c272a620809bba,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,114,0.6658,0.8936,0.8885,INNER COLLAR OUTER CAPE RETAINING CLIPS ROTATE TOWARDS “+” TO INCREASE AIR FLOW & TOWARDS “-“ TO DECREASE AIR FLOW,LOS CLIPS DE RETENCIÓN DE CUELLO INTERIOR CAPA GIRAN HACIA “+” PARA AUMENTAR EL FLUJO DE AIRE Y HACIA “-“ PARA DISMINUIR EL FLUJO DE AIRE
237921272f14777c,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,191,0.6102,0.9477,0.9275,PRODUCT OPERATING MANUAL The alternate Air Cooling Controller (BAC-AF-PB- 0032) allows the operator to adjust the temperature of the incoming air supply to the Supplied Air Respirator Helmet.,MANUAL DE OPERACIÓN DEL PRODUCTO El alternador cooler de casco (BAC-AF-PB- 0032) permite al operador ajustar la temperatura del suministro de aire entrante al respirador de aire suministrado casco .
2ac943b2d927bd37,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,90,0.8769,0.8870,0.9256,This is done by rotating the adjusting knob until the desired air temperature is achieved.,Se hace girando el botón de ajuste hasta que se alcance la temperatura del aire deseada.
2672a3763a87d23e,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,179,0.6548,0.9094,0.9185,It is recommended that the Air Cooling Controller be used when the incoming air supply to the Supplied Air Respirator Helmet becomes too warm for the operator to work comfortably.,Se recomienda que el cooler de casco se utilice cuando el suministro de aire entrante al respirador de aire suministrado casco se vuelva demasiado cálido para que el operador pueda trabajar cómodamente.
53af1ecbd303f338,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,149,0.6654,0.9094,0.9116,It is normal for warm air to be discharged from the vent discharge hole in the lower adjusting knob of the Air Cooling Controller while in operation.,Es normal que el aire caliente se descargue del orificio de descarga de ventilación en la perilla de ajuste inferior del cooler de casco mientras esté en funcionamiento.
075c274140e47dbb,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,108,0.6010,0.9192,0.9294,Refer to Operating Manual ZVP-PC-0042-01 for further details on the operation of the Air Cooling Controller.,Consulte el Manual de operaciones ZVP-PC-0042-01 para más detalles sobre el funcionamiento del cooler de casco .
6de6bd826019f96e,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,281,0.6211,0.9011,0.9062,"NOTE: FOR OPTIMUM OPERATOR COMFORT WHILST UNDERTAKING ABRASIVE BLASTING, THE AIR COOLING CONTROLLER IS THE RECOMMENDED CHOICE OF ALTERNATE CONTROLLER TO UTILIZE WITH THE COSMO SUPPLIED AIR RESPIRATOR HELMET SYSTEM WHEN AMBIENT OPERATING CONDITIONS MAY VARY BETWEEN +15ºC AND +60ºC.","NOTA: PARA UNA COMODIDAD ÓPTIMA DEL OPERADOR MIENTRAS REALIZA EL VOLADURA ABRASIVA, EL COOLER DE CASCO ES LA OPCIÓN RECOMENDADA DE CONTROLADOR ALTERNATIVO PARA UTILIZAR CON EL RESPIRADOR DE AIRE SUMINISTRADO CASCO SISTEMA CUANDO LAS CONDICIONES DE FUNCIONAMIENTO AMBIENTE PUEDEN VARIAR ENTRE +15OC Y +60OC."
cc14d40e67200d54,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,207,0.6839,0.9442,0.9281,"The alternate Climate Controller (BAC-AF-PB- 0175) operates in a similar manner to the Air Cooling Controller, however may be used to supply either heated or cooled air to the Supplied Air Respirator Helmet.","El controlador climático alternativo (BAC-AF-PB- 0175) funciona de manera similar al cooler de casco , sin embargo puede ser utilizado para suministrar aire caliente o refrigerado al respirador de aire suministrado casco ."
bb59843788611ef7,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,123,0.8653,0.9118,0.9261,The Climate Controller can be switched from heating to cooling by way of the control switch located on the top of the unit.,El regulador climático puede pasar de la calefacción a la refrigeración mediante el interruptor de control ubicado en la parte superior de la unidad.
82507a4d4e867af4,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,187,0.8681,0.9327,0.9230,It is recommended that the Climate Controller be used when the incoming air supply to the Supplied Air Respirator Helmet becomes too warm or too cool for the operator to work comfortably.,Se recomienda utilizar el Controlador Climático cuando el suministro de aire entrante al casco del respirador de aire suministrado se vuelva demasiado caliente o demasiado frío para que el operador pueda trabajar cómodamente.
405cf746fe26d112,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,104,0.8796,0.9713,0.9445,Refer to Operating Manual ZVP-PC-0043-01 for further details on the operation of the Climate Controller.,Consulte el Manual de Operaciones ZVP-PC-0043-01 para más detalles sobre el funcionamiento del Controlador del Clima.
f766bd88a28dcd83,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,598,0.4817,0.9368,0.9044,"NOTE: FOR OPTIMUM OPERATOR COMFORT WHILST UNDERTAKING ABRASIVE BLASTING, THE BAC-AF-PB-0175 CLIMATE CONTROLLER THE RECOMMENDED CHOICE ALTERNATE CONTROLLER TO UTILIZE WITH THE COSMO SUPPLIED AIR RESPIRATOR HELMET SYSTEM WHEN AMBIENT OPERATING CONDITIONS MAY VARY BETWEEN -10ºC AND To adjust the fitting of the Suspension Harness, depress the two tabs on rear band of the Suspension Harness, then slide the holed strap in or out for the required fit, the fit should be comfortable and firm fitting for the operator, ensuring the Supplied Air Respirator Helmet moves with the operators head movements.","NOTA: PARA EL OPERADOR DE OPTIMUM COMFORT WILST COMPROMISO DE BLASSIVO, EL CONTROL CLIMÁTICO BAC-AF-PB-0175 EL CONTROL ALTERNADO DE ELECCIÓN RECOMENDADO PARA UTILIZAR CON EL Cosmo SUPLIED AIR RESPIRATOR casco SISTEMA CUANDO LAS CONDICIONES DE OPERACIÓN AMBIENTE PUEDEN VARÍA ENTRE -10oC Y Para ajustar la fijación del Arnés de Suspensión, deprimir las dos pestañas en la banda trasera del Arnés de Suspensión, luego deslizar la correa agujereada para el ajuste requerido, el ajuste debe ser cómodo y firme para el operador, asegurando que el Respirador de Aire Suministrado casco se mueve con los movimientos de la cabeza de los operadores."
c55d766761c6bbf0,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,236,0.6433,0.9333,0.9022,"PRODUCT OPERATING MANUAL REMOVAL AND STORAGE INSTRUCTIONS Prior to removing the Supplied Air Respirator Helmet from the operator, disconnect the Outer Cape retaining clips, and then carefully lift the Supplied Air Respirator Helmet off.","INSTRUCCIONES DE REMOVACIÓN MANUAL Y ALMACENAMIENTO DE PRODUCTOS Antes de retirar el respirador de aire suministrado casco del operador, desconecte los clips de retención capa externos y luego levante cuidadosamente el respirador de aire suministrado casco desconectado."
e28fbcbf7ea30aa0,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,124,0.6559,0.8821,0.8927,Disconnect the Respirator Compressed Airline Hose from the Supplied Air Respirator Helmet alternate controller when not use.,Desconectar la manguera de aire comprimido del casco del respirador de aire suministrado cuando no se utilice.
405789a0c6b9ff8f,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,88,0.6140,0.8248,0.9106,also recommended to turn off the compressed air supply to the respirator airline filter.,También se recomienda apagar el suministro de aire comprimido al filtro operario .
32193fe691ed6ec8,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,277,0.8274,0.9118,0.9120,"When not in use, it is recommended that the Supplied Air Respirator Helmet be suspended from the eyelet in the Strap Handle provided and in a clean and dry environment, in order to prevent dust and abrasive from entering the inner section of the Supplied Air Respirator Helmet.","Cuando no esté en uso, se recomienda suspender el casco del respirador de aire suministrado desde el ojal de la manija de correa proporcionada en un ambiente limpio y seco para evitar que el polvo y el abrasivo entres en la sección interna del respirador de aire suministrado."
10077c343faa0b6c,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,84,0.7216,0.9134,0.8968,Do not insert the Outer Cape into the Supplied Air Respirator Helmet shell interior.,No inserte la capa exterior en el interior del casco del respirador de aire suministrado.
1dfa4cc3cb77663d,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,136,0.8262,0.9289,0.9211,"The Supplied Air Respirator Helmet should be stored in a clean and dry environment, with an ambient temperature between -10ºC and +60ºC.","El respirador de aire suministrado, casco, debe almacenarse en un ambiente limpio y seco, con una temperatura ambiente entre -10°C y +60°C."
b71095f01482737e,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,203,0.7876,0.8803,0.8951,"MAINTENANCE INSTRUCTIONS ALL REPAIRS AND ADJUSTMENTS TO THE MUST CARRIED OUT SUITABLY QUALIFIED PERSONS, AND ONLY GENUINE PanBlast™ APPROVED PARTS MAY BE USED ENSURE CONFORMITY THE EN14594:2005 STANDARD.","INSTRUCCIONES DE MANTENIMIENTO: TODAS LAS REPARACIONES Y AJUSTES DEBEN REALIZARSE POR PERSONAS DEBIDAMENTE CUALIFICADAS, Y SOLO SE PODRÁN UTILIZAR PIEZAS GENUINAS DE PANBLAST TM HOMOLOGADAS PARA GARANTIZAR LA CONFORMIDAD CON LA NORMA EN14594:2005."
dd2e1997a21d9577,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,160,0.8057,0.9370,0.9130,"The PanBlast™ Cosmo Supplied Air Respirator Helmet has a limited service life, and it requires regular inspection and servicing with approved replacement parts.",El respirador de aire suministrado Panblast™ Cosmo tiene una vida útil limitada y requiere inspección y mantenimiento regulares con piezas de repuesto aprobadas.
